DESC_APRESENTACAO;DIAS;UND;UF
3575;A;2022-12-05;50.0;AP
3576;A;2022-12-04;110.0;AM
3577;A;2022-12-04;350.0;MA
3578;A;2022-12-04;220.0;SC
3579;A;2022-12-03;120.0;RN
3580;A;2022-12-03;190.0;SE
3581;A;2022-12-03;140.0;PI
3582;A;2022-12-03;880.0;PA
3583;A;2022-12-03;210.0;PB
3584;A;2022-12-02;90.0;PE
3585;A;2022-12-02;410.0;RO
3586;A;2022-12-02;520.0;SE
3587;A;2022-12-02;280.0;PI
3588;A;2022-12-02;240.0;ES
3589;A;2022-12-02;180.0;PR
3590;A;2022-12-02;580.0;SC
3591;A;2022-12-02;440.0;PB
3592;A;2022-12-01;520.0;AM
3593;A;2022-12-01;300.0;RN
3594;A;2022-12-01;630.0;MG
3595;A;2022-12-01;230.0;RO
3596;A;2022-12-01;640.0;CE
3597;A;2022-12-01;200.0;ES
3598;A;2022-12-01;210.0;PR
3599;A;2022-12-01;510.0;SC
3600;A;2022-12-01;530.0;PB
3601;A;2022-12-01;680.0;BA
3602;A;2022-12-01;50.0;AP
3603;A;2022-12-01;130.0;RR
3604;A;2022-07-31;220.0;AM
3605;A;2022-07-25;210.0;GO
3606;A;2022-07-26;40.0;GO
3607;A;2022-07-28;50.0;TO
3608;A;2022-07-26;390.0;PB
3609;A;2022-07-25;60.0;RR
3610;A;2022-07-28;430.0;MG
3611;A;2022-07-28;80.0;AL
3612;A;2022-07-22;50.0;AP
3613;A;2022-07-22;270.0;AL
3614;A;2022-07-19;30.0;RR
3615;A;2022-07-21;40.0;RJ
3616;A;2022-07-19;70.0;RJ
3617;A;2022-07-18;270.0;AM
3618;A;2022-07-18;150.0;RJ
3619;A;2022-07-12;470.0;AM
3620;A;2022-07-14;390.0;AM
3621;A;2022-07-13;140.0;PI
3622;A;2022-07-11;130.0;AL
3623;A;2022-07-15;40.0;RJ
3624;A;2022-07-01;30.0;RJ
3625;A;2022-07-03;350.0;AM
3626;A;2022-07-05;330.0;MG
3627;A;2022-07-05;120.0;RR
3628;A;2022-07-04;70.0;RJ
3629;A;2022-07-08;390.0;AM
3630;A;2022-07-07;330.0;AM
3631;A;2022-07-07;660.0;MG
3632;A;2022-07-06;670.0;PB
3633;A;2022-07-08;110.0;RR
3634;A;2022-07-29;330.0;RO
3635;A;2022-07-25;400.0;RO
3636;A;2022-07-28;220.0;RO
3637;A;2022-07-20;420.0;RO
3638;A;2022-07-18;380.0;RO
3639;A;2022-07-15;350.0;RO
3640;A;2022-07-13;240.0;RO
3641;A;2022-07-14;290.0;RO
3642;A;2022-07-12;450.0;RO
3643;A;2022-07-01;310.0;RO
3644;A;2022-07-04;360.0;RO
3645;A;2022-07-06;390.0;RO
3646;A;2022-07-07;490.0;RO
3647;A;2022-07-29;2400.0;PA
3648;A;2022-07-29;220.0;MT
3649;A;2022-07-27;190.0;MT
3650;A;2022-07-22;320.0;MT
3651;A;2022-07-19;150.0;MT
3652;A;2022-07-14;240.0;MT
3653;A;2022-07-16;80.0;MT
3654;A;2022-07-05;100.0;MT
3655;A;2022-07-06;170.0;MT
3656;A;2022-07-29;410.0;SC
3657;A;2022-07-01;460.0;SC
3658;A;2022-07-31;260.0;MA
3659;A;2022-07-14;50.0;SP
3660;A;2022-07-02;1160.0;PA
3661;A;2022-07-09;570.0;MA
3662;A;2022-07-04;1440.0;PA
3663;A;2022-07-22;160.0;RO
3664;A;2022-07-21;110.0;MT
3665;A;2022-07-11;390.0;MG
3666;A;2022-07-12;610.0;ES
3667;A;2022-07-10;460.0;PA
3668;A;2022-07-08;380.0;CE
3669;A;2022-07-07;180.0;AP
3670;A;2022-07-29;730.0;PB
3671;A;2022-07-28;510.0;PB
3672;A;2022-07-22;420.0;PB
3673;A;2022-07-21;350.0;PB
3674;A;2022-07-20;380.0;PB
3675;A;2022-07-18;450.0;PB
3676;A;2022-07-15;340.0;PB
3677;A;2022-07-05;600.0;PB
3678;A;2022-07-08;740.0;PB
3679;A;2022-07-09;210.0;PB
3680;A;2022-07-29;330.0;MG
3681;A;2022-07-26;370.0;MG
3682;A;2022-07-18;460.0;MG
3683;A;2022-07-13;350.0;MG
3684;A;2022-07-01;410.0;MG
3685;A;2022-07-26;280.0;RN
3686;A;2022-07-25;320.0;RN
3687;A;2022-07-27;170.0;RN
3688;A;2022-07-23;130.0;RN
3689;A;2022-07-19;340.0;RN
3690;A;2022-07-21;530.0;RN
3691;A;2022-07-20;230.0;RN
3692;A;2022-07-18;240.0;RN
3693;A;2022-07-14;180.0;RN
3694;A;2022-07-12;380.0;RN
3695;A;2022-07-11;390.0;RN
3696;A;2022-07-15;340.0;RN
3697;A;2022-07-01;470.0;RN
3698;A;2022-07-02;150.0;RN
3699;A;2022-07-04;240.0;RN
3700;A;2022-07-05;360.0;RN
3701;A;2022-07-08;280.0;RN
3702;A;2022-07-07;210.0;RS
3703;A;2022-07-29;130.0;AL
3704;A;2022-07-19;160.0;AL
3705;A;2022-07-18;150.0;AL
3706;A;2022-07-13;140.0;AL
3707;A;2022-07-12;150.0;AL
3708;A;2022-07-05;180.0;AL
3709;A;2022-07-25;200.0;PR
3710;A;2022-07-27;480.0;SC
3711;A;2022-07-21;640.0;SC
3712;A;2022-07-18;460.0;SC
3713;A;2022-07-12;230.0;PR
3714;A;2022-07-14;340.0;SC
3715;A;2022-07-12;380.0;SC
3716;A;2022-07-15;430.0;SC
3717;A;2022-07-05;150.0;RS
3718;A;2022-07-04;220.0;PR
3719;A;2022-07-07;270.0;PR
3720;A;2022-07-08;360.0;SC
3721;A;2022-07-29;560.0;AM
3722;A;2022-07-30;300.0;RO
3723;A;2022-07-31;410.0;PA
3724;A;2022-07-19;480.0;AM
3725;A;2022-07-21;390.0;AM
3726;A;2022-07-11;310.0;AM
3727;A;2022-07-25;380.0;ES
3728;A;2022-07-26;260.0;ES
3729;A;2022-07-28;430.0;ES
3730;A;2022-07-27;350.0;ES
3731;A;2022-07-22;210.0;ES
3732;A;2022-07-21;220.0;ES
3733;A;2022-07-19;410.0;ES
3734;A;2022-07-20;440.0;ES
3735;A;2022-07-18;400.0;ES
3736;A;2022-07-15;470.0;ES
3737;A;2022-07-11;400.0;ES
3738;A;2022-07-01;220.0;ES
3739;A;2022-07-05;320.0;ES
3740;A;2022-07-04;240.0;ES
3741;A;2022-07-07;430.0;ES
3742;A;2022-07-08;330.0;ES
3743;A;2022-07-27;130.0;PI
3744;A;2022-07-19;190.0;PI
3745;A;2022-07-10;220.0;MA
3746;A;2022-07-09;160.0;PI
3747;A;2022-07-28;190.0;PR
3748;A;2022-07-28;490.0;SC
3749;A;2022-07-25;440.0;SC
3750;A;2022-07-19;230.0;PR
3751;A;2022-07-21;290.0;PR
3752;A;2022-07-15;140.0;PR
3753;A;2022-07-01;160.0;PR
3754;A;2022-07-05;190.0;PR
3755;A;2022-07-05;560.0;SC
3756;A;2022-07-08;230.0;PR
3757;A;2022-07-26;550.0;AM
3758;A;2022-07-16;290.0;AM
3759;A;2022-07-05;560.0;AM
3760;A;2022-07-29;410.0;ES
3761;A;2022-07-10;140.0;SC
3762;A;2022-07-23;140.0;PB
3763;A;2022-07-31;110.0;SE
3764;A;2022-07-29;430.0;SE
3765;A;2022-07-28;600.0;SE
3766;A;2022-07-28;170.0;PI
3767;A;2022-07-28;550.0;MA
3768;A;2022-07-15;420.0;SE
3769;A;2022-07-15;160.0;PI
3770;A;2022-07-16;490.0;MA
3771;A;2022-07-02;500.0;MA
3772;A;2022-07-05;580.0;SE
3773;A;2022-07-06;1020.0;SE
3774;A;2022-07-08;450.0;SE
3775;A;2022-07-09;130.0;CE
3776;A;2022-07-01;370.0;CE
3777;A;2022-07-26;890.0;BA
3778;A;2022-07-19;1150.0;BA
3779;A;2022-07-21;170.0;BA
3780;A;2022-07-12;460.0;BA
3781;A;2022-07-11;370.0;BA
3782;A;2022-07-05;660.0;BA
3783;A;2022-07-22;440.0;SE
3784;A;2022-07-19;700.0;SE
3785;A;2022-07-18;380.0;SE
3786;A;2022-07-14;690.0;SE
3787;A;2022-07-12;640.0;SE
3788;A;2022-07-07;570.0;SE
3789;A;2022-07-21;200.0;TO
3790;A;2022-07-30;380.0;AM
3791;A;2022-07-27;350.0;AM
3792;A;2022-07-02;240.0;AM
3793;A;2022-07-06;350.0;AM
3794;A;2022-07-24;160.0;AM
3795;A;2022-07-29;170.0;PE
3796;A;2022-07-26;120.0;PE
3797;A;2022-07-22;120.0;PE
3798;A;2022-07-11;120.0;PE
3799;A;2022-07-04;200.0;PE
3800;A;2022-07-07;230.0;PE
3801;A;2022-08-31;250.0;GO
3802;A;2022-08-30;630.0;ES
3803;A;2022-08-31;150.0;RR
3804;A;2022-08-31;170.0;AP
3805;A;2022-08-29;200.0;AL
3806;A;2022-08-26;160.0;AP
3807;A;2022-08-25;40.0;GO
3808;A;2022-08-23;320.0;GO
3809;A;2022-08-22;450.0;MG
3810;A;2022-08-20;220.0;AM
3811;A;2022-08-20;40.0;RR
3812;A;2022-08-19;540.0;MG
3813;A;2022-08-16;490.0;MG
3814;A;2022-08-18;440.0;MG
3815;A;2022-08-16;250.0;PR
3816;A;2022-08-17;160.0;AL
3817;A;2022-08-17;50.0;AP
3818;A;2022-08-15;480.0;MG
3819;A;2022-08-14;70.0;ES
3820;A;2022-08-15;110.0;RR
3821;A;2022-08-10;210.0;AL
3822;A;2022-08-10;500.0;PB
3823;A;2022-08-12;500.0;MG
3824;A;2022-08-12;100.0;AP
3825;A;2022-08-10;70.0;RR
3826;A;2022-08-11;180.0;MT
3827;A;2022-08-10;90.0;RJ
3828;A;2022-08-09;340.0;MG
3829;A;2022-08-09;100.0;RR
3830;A;2022-08-09;30.0;RJ
3831;A;2022-08-09;110.0;AP
3832;A;2022-08-08;260.0;ES
3833;A;2022-08-08;410.0;PB
3834;A;2022-08-08;90.0;AP
3835;A;2022-08-08;250.0;RJ
3836;A;2022-08-05;140.0;GO
3837;A;2022-08-03;460.0;AM
3838;A;2022-08-02;710.0;MG
3839;A;2022-08-03;470.0;MG
3840;A;2022-08-02;80.0;GO
3841;A;2022-08-02;60.0;RR
3842;A;2022-08-01;70.0;RJ
3843;A;2022-08-30;330.0;RO
3844;A;2022-08-31;280.0;RO
3845;A;2022-08-29;280.0;RO
3846;A;2022-08-25;240.0;RO
3847;A;2022-08-24;240.0;RO
3848;A;2022-08-19;320.0;RO
3849;A;2022-08-11;330.0;RO
3850;A;2022-08-10;480.0;RO
3851;A;2022-08-09;400.0;RO
3852;A;2022-08-22;2080.0;PA
3853;A;2022-08-20;980.0;PA
3854;A;2022-08-06;1060.0;PA
3855;A;2022-08-04;1970.0;PA
3856;A;2022-08-15;370.0;MT
3857;A;2022-08-09;530.0;MT
3858;A;2022-08-05;180.0;MT
3859;A;2022-08-02;380.0;MT
3860;A;2022-08-19;380.0;SC
3861;A;2022-08-11;360.0;SC
3862;A;2022-08-14;360.0;PA
3863;A;2022-08-15;750.0;PA
3864;A;2022-08-07;110.0;CE
3865;A;2022-08-02;600.0;CE
3866;A;2022-08-26;420.0;SE
3867;A;2022-08-22;250.0;RO
3868;A;2022-08-19;230.0;MT
3869;A;2022-08-17;390.0;RO
3870;A;2022-08-18;290.0;MT
3871;A;2022-08-16;180.0;MT
3872;A;2022-08-07;500.0;PA
3873;A;2022-08-06;230.0;RO
3874;A;2022-08-06;500.0;MA
3875;A;2022-08-05;230.0;RO
3876;A;2022-08-25;370.0;PB
3877;A;2022-08-22;310.0;PB
3878;A;2022-08-19;620.0;PB
3879;A;2022-08-16;520.0;PB
3880;A;2022-08-17;590.0;PB
3881;A;2022-08-18;390.0;PB
3882;A;2022-08-15;450.0;PB
3883;A;2022-08-12;530.0;PB
3884;A;2022-08-11;430.0;PB
3885;A;2022-08-04;560.0;PB
3886;A;2022-08-01;400.0;PB
3887;A;2022-08-30;420.0;MG
3888;A;2022-08-17;680.0;MG
3889;A;2022-08-08;440.0;MG
3890;A;2022-08-01;460.0;MG
3891;A;2022-08-24;240.0;RN
3892;A;2022-08-25;320.0;RN
3893;A;2022-08-23;590.0;RN
3894;A;2022-08-22;270.0;RN
3895;A;2022-08-16;540.0;RN
3896;A;2022-08-18;250.0;RN
3897;A;2022-08-17;170.0;RN
3898;A;2022-08-15;260.0;RN
3899;A;2022-08-11;130.0;RN
3900;A;2022-08-08;160.0;RN
3901;A;2022-08-06;210.0;RN
3902;A;2022-08-05;270.0;RN
3903;A;2022-08-04;440.0;RN
3904;A;2022-08-02;460.0;RN
3905;A;2022-08-30;190.0;AL
3906;A;2022-08-12;110.0;AL
3907;A;2022-08-02;130.0;AL
3908;A;2022-08-04;50.0;AL
3909;A;2022-08-29;480.0;SC
3910;A;2022-08-25;450.0;SC
3911;A;2022-08-22;130.0;RS
3912;A;2022-08-22;340.0;SC
3913;A;2022-08-18;40.0;RS
3914;A;2022-08-18;650.0;SC
3915;A;2022-08-10;370.0;SC
3916;A;2022-08-10;120.0;RS
3917;A;2022-08-08;570.0;SC
3918;A;2022-08-02;130.0;RS
3919;A;2022-08-04;90.0;RS
3920;A;2022-08-01;540.0;SC
3921;A;2022-08-02;470.0;SC
3922;A;2022-08-25;640.0;AM
3923;A;2022-08-23;550.0;AM
3924;A;2022-08-12;340.0;AM
3925;A;2022-08-09;430.0;AM
3926;A;2022-08-29;490.0;ES
3927;A;2022-08-26;360.0;ES
3928;A;2022-08-23;540.0;ES
3929;A;2022-08-25;430.0;ES
3930;A;2022-08-17;390.0;ES
3931;A;2022-08-18;190.0;ES
3932;A;2022-08-16;290.0;ES
3933;A;2022-08-12;280.0;ES
3934;A;2022-08-10;600.0;ES
3935;A;2022-08-09;620.0;ES
3936;A;2022-08-05;230.0;ES
3937;A;2022-08-01;250.0;ES
3938;A;2022-08-04;500.0;ES
3939;A;2022-08-02;400.0;ES
3940;A;2022-08-10;170.0;PI
3941;A;2022-08-08;130.0;PI
3942;A;2022-08-01;210.0;PI
3943;A;2022-08-31;180.0;PR
3944;A;2022-08-31;530.0;SC
3945;A;2022-08-24;160.0;PR
3946;A;2022-08-25;260.0;PR
3947;A;2022-08-22;230.0;PR
3948;A;2022-08-12;410.0;SC
3949;A;2022-08-12;260.0;PR
3950;A;2022-08-04;340.0;SC
3951;A;2022-08-01;180.0;PR
3952;A;2022-08-03;230.0;PR
3953;A;2022-08-04;110.0;PR
3954;A;2022-08-02;330.0;PR
3955;A;2022-08-06;130.0;MG
3956;A;2022-08-31;560.0;AM
3957;A;2022-08-31;430.0;ES
3958;A;2022-08-24;290.0;ES
3959;A;2022-08-22;240.0;ES
3960;A;2022-08-19;460.0;ES
3961;A;2022-08-15;300.0;ES
3962;A;2022-08-27;160.0;PB
3963;A;2022-08-03;520.0;PB
3964;A;2022-08-29;570.0;AM
3965;A;2022-08-24;120.0;PE
3966;A;2022-08-20;170.0;PI
3967;A;2022-08-19;290.0;SE
3968;A;2022-08-19;130.0;PI
3969;A;2022-08-15;140.0;CE
3970;A;2022-08-14;40.0;MT
3971;A;2022-08-13;100.0;RN
3972;A;2022-08-11;130.0;PI
3973;A;2022-08-10;140.0;TO
3974;A;2022-08-11;490.0;SE
3975;A;2022-08-13;100.0;SE
3976;A;2022-08-09;480.0;SE
3977;A;2022-08-07;300.0;MA
3978;A;2022-08-06;60.0;SE
3979;A;2022-08-06;150.0;PI
3980;A;2022-08-05;220.0;PI
3981;A;2022-08-03;300.0;RN
3982;A;2022-08-04;720.0;SE
3983;A;2022-08-01;980.0;SE
3984;A;2022-08-16;3740.0;CE
3985;A;2022-08-12;600.0;CE
3986;A;2022-08-11;750.0;CE
3987;A;2022-08-08;370.0;CE
3988;A;2022-08-05;220.0;CE
3989;A;2022-08-01;370.0;CE
3990;A;2022-08-24;780.0;BA
3991;A;2022-08-25;320.0;BA
3992;A;2022-08-23;400.0;BA
3993;A;2022-08-22;510.0;BA
3994;A;2022-08-17;480.0;BA
3995;A;2022-08-05;600.0;BA
3996;A;2022-08-02;450.0;BA
3997;A;2022-08-31;510.0;SE
3998;A;2022-08-25;590.0;SE
3999;A;2022-08-23;510.0;SE
4000;A;2022-08-15;770.0;SE
4001;A;2022-08-05;730.0;SE
4002;A;2022-08-02;690.0;SE
4003;A;2022-08-31;260.0;TO
4004;A;2022-08-18;230.0;TO
4005;A;2022-08-26;360.0;AM
4006;A;2022-08-15;420.0;AM
4007;A;2022-08-13;340.0;AM
4008;A;2022-08-06;420.0;AM
4009;A;2022-08-04;350.0;AM
4010;A;2022-08-25;170.0;PE
4011;A;2022-08-23;150.0;PE
4012;A;2022-08-15;180.0;PE
4013;A;2022-08-12;180.0;PE
4014;A;2022-08-10;130.0;PE
4015;A;2022-08-09;260.0;PE
4016;A;2022-08-02;110.0;PE
4017;A;2022-06-15;500.0;AM
4018;A;2022-06-21;530.0;MG
4019;A;2022-06-21;260.0;PR
4020;A;2022-06-29;170.0;PI
4021;A;2022-06-15;250.0;AL
4022;A;2022-06-29;180.0;AL
4023;A;2022-06-13;70.0;RJ
4024;A;2022-06-15;80.0;RJ
4025;A;2022-06-29;30.0;RJ
4026;A;2022-06-28;30.0;RJ
4027;A;2022-06-16;50.0;AP
4028;A;2022-06-29;80.0;AP
4029;A;2022-06-21;60.0;AP
4030;A;2022-06-10;70.0;RR
4031;A;2022-06-29;90.0;RR
4032;A;2022-06-21;420.0;RO
4033;A;2022-06-11;120.0;RO
4034;A;2022-06-20;360.0;RO
4035;A;2022-06-22;390.0;RO
4036;A;2022-06-13;430.0;RO
4037;A;2022-06-10;490.0;RO
4038;A;2022-06-14;300.0;RO
4039;A;2022-06-24;400.0;RO
4040;A;2022-06-28;450.0;RO
4041;A;2022-06-17;400.0;RO
4042;A;2022-06-23;340.0;RO
4043;A;2022-06-15;190.0;MT
4044;A;2022-06-17;240.0;MT
4045;A;2022-06-21;270.0;MT
4046;A;2022-06-15;340.0;SC
4047;A;2022-06-16;40.0;AL
4048;A;2022-06-25;80.0;AL
4049;A;2022-06-18;490.0;MA
4050;A;2022-06-16;360.0;MA
4051;A;2022-06-19;220.0;MA
4052;A;2022-06-11;600.0;MA
4053;A;2022-06-19;340.0;PA
4054;A;2022-06-18;840.0;PA
4055;A;2022-06-16;880.0;PA
4056;A;2022-06-21;460.0;PB
4057;A;2022-06-17;520.0;PB
4058;A;2022-06-10;430.0;PB
4059;A;2022-06-14;450.0;PB
4060;A;2022-06-30;490.0;PB
4061;A;2022-06-28;440.0;PB
4062;A;2022-06-27;520.0;PB
4063;A;2022-06-17;620.0;MG
4064;A;2022-06-13;260.0;MG
4065;A;2022-06-29;430.0;MG
4066;A;2022-06-27;320.0;MG
4067;A;2022-06-14;430.0;MG
4068;A;2022-06-21;420.0;ES
4069;A;2022-06-13;260.0;RN
4070;A;2022-06-21;380.0;RN
4071;A;2022-06-22;220.0;RN
4072;A;2022-06-17;150.0;RN
4073;A;2022-06-24;300.0;RN
4074;A;2022-06-17;130.0;AL
4075;A;2022-06-16;410.0;SC
4076;A;2022-06-21;380.0;SC
4077;A;2022-06-13;330.0;SC
4078;A;2022-06-20;620.0;SC
4079;A;2022-06-10;690.0;SC
4080;A;2022-06-28;420.0;SC
4081;A;2022-06-23;150.0;RS
4082;A;2022-06-23;320.0;AM
4083;A;2022-06-29;290.0;AM
4084;A;2022-06-24;550.0;AM
4085;A;2022-06-28;380.0;ES
4086;A;2022-06-20;420.0;ES
4087;A;2022-06-22;340.0;ES
4088;A;2022-06-27;530.0;ES
4089;A;2022-06-17;290.0;ES
4090;A;2022-06-23;390.0;ES
4091;A;2022-06-29;210.0;ES
4092;A;2022-06-29;270.0;PR
4093;A;2022-06-10;260.0;PR
4094;A;2022-06-24;240.0;PR
4095;A;2022-06-23;180.0;PR
4096;A;2022-06-23;220.0;SC
4097;A;2022-06-30;410.0;SC
4098;A;2022-06-18;130.0;SC
4099;A;2022-06-13;210.0;AM
4100;A;2022-06-18;740.0;AM
4101;A;2022-06-13;350.0;ES
4102;A;2022-06-10;160.0;ES
4103;A;2022-06-15;130.0;ES
4104;A;2022-06-20;440.0;PB
4105;A;2022-06-11;350.0;PB
4106;A;2022-06-17;210.0;PE
4107;A;2022-06-30;350.0;RN
4108;A;2022-06-19;50.0;RN
4109;A;2022-06-18;140.0;CE
4110;A;2022-06-25;90.0;SE
4111;A;2022-06-18;150.0;SE
4112;A;2022-06-17;650.0;SE
4113;A;2022-06-27;680.0;SE
4114;A;2022-06-21;550.0;SE
4115;A;2022-06-25;460.0;MA
4116;A;2022-06-12;580.0;PA
4117;A;2022-06-23;130.0;PI
4118;A;2022-06-15;120.0;PI
4119;A;2022-06-28;170.0;PI
4120;A;2022-06-22;190.0;PI
4121;A;2022-06-12;30.0;RR
4122;A;2022-06-10;1070.0;CE
4123;A;2022-06-22;660.0;CE
4124;A;2022-06-10;1300.0;BA
4125;A;2022-06-28;490.0;BA
4126;A;2022-06-21;1300.0;BA
4127;A;2022-06-22;1530.0;BA
4128;A;2022-06-29;640.0;BA
4129;A;2022-06-14;670.0;BA
4130;A;2022-06-30;440.0;SE
4131;A;2022-06-14;580.0;SE
4132;A;2022-06-15;680.0;SE
4133;A;2022-06-13;530.0;SE
4134;A;2022-06-15;220.0;TO
4135;A;2022-06-22;360.0;AM
4136;A;2022-06-10;410.0;AM
4137;A;2022-06-28;440.0;AM
4138;A;2022-06-14;670.0;AM
4139;A;2022-06-14;160.0;PE
4140;A;2022-06-13;260.0;PE
4141;A;2022-06-27;240.0;PE
4142;A;2022-06-10;290.0;PE
4143;A;2022-06-15;170.0;PE
4144;A;2022-06-29;270.0;PE
4145;A;2022-06-24;140.0;MG
4146;A;2022-05-03;500.0;AM
4147;A;2022-05-31;750.0;AM
4148;A;2022-05-20;670.0;AM
4149;A;2022-05-24;490.0;AM
4150;A;2022-06-03;200.0;CE
4151;A;2022-05-19;240.0;RO
4152;A;2022-05-10;320.0;ES
4153;A;2022-05-04;490.0;ES
4154;A;2022-05-06;270.0;PR
4155;A;2022-05-06;60.0;AP
4156;A;2022-05-02;180.0;AP
4157;A;2022-05-20;80.0;AP
4158;A;2022-05-21;80.0;BA
4159;A;2022-05-04;690.0;PB
4160;A;2022-06-03;30.0;RJ
4161;A;2022-06-06;40.0;RR
4162;A;2022-05-03;50.0;RJ
4163;A;2022-05-18;100.0;RJ
4164;A;2022-05-10;70.0;RJ
4165;A;2022-05-27;60.0;RJ
4166;A;2022-05-05;210.0;RJ
4167;A;2022-05-13;100.0;RJ
4168;A;2022-05-26;110.0;RJ
4169;A;2022-05-17;100.0;RR
4170;A;2022-05-16;80.0;RR
4171;A;2022-05-12;190.0;RR
4172;A;2022-05-09;120.0;RR
4173;A;2022-05-25;460.0;PB
4174;A;2022-05-12;840.0;PB
4175;A;2022-06-03;280.0;RO
4176;A;2022-06-07;310.0;RO
4177;A;2022-06-01;120.0;RO
4178;A;2022-06-04;60.0;RO
4179;A;2022-05-10;460.0;RO
4180;A;2022-05-24;300.0;RO
4181;A;2022-05-18;320.0;RO
4182;A;2022-05-31;670.0;RO
4183;A;2022-05-09;290.0;RO
4184;A;2022-05-04;440.0;RO
4185;A;2022-05-11;390.0;RO
4186;A;2022-05-23;430.0;RO
4187;A;2022-05-28;140.0;RO
4188;A;2022-05-12;310.0;RO
4189;A;2022-05-17;500.0;RO
4190;A;2022-05-21;120.0;RO
4191;A;2022-05-02;360.0;MT
4192;A;2022-05-12;270.0;MT
4193;A;2022-05-09;380.0;MT
4194;A;2022-05-20;140.0;MT
4195;A;2022-05-28;70.0;MT
4196;A;2022-05-26;500.0;SC
4197;A;2022-05-26;140.0;AL
4198;A;2022-06-09;520.0;PA
4199;A;2022-06-08;1400.0;PA
4200;A;2022-06-05;490.0;PA
4201;A;2022-05-24;1790.0;PA
4202;A;2022-05-22;470.0;PA
4203;A;2022-06-07;90.0;MT
4204;A;2022-05-20;220.0;RO
4205;A;2022-05-09;40.0;GO
4206;A;2022-05-18;130.0;MT
4207;A;2022-05-26;190.0;MT
4208;A;2022-05-21;280.0;MA
4209;A;2022-05-08;420.0;PA
4210;A;2022-06-03;470.0;PB
4211;A;2022-06-06;440.0;PB
4212;A;2022-05-03;730.0;PB
4213;A;2022-05-13;720.0;PB
4214;A;2022-05-24;980.0;PB
4215;A;2022-05-26;610.0;PB
4216;A;2022-05-28;280.0;PB
4217;A;2022-05-09;540.0;PB
4218;A;2022-05-17;500.0;PB
4219;A;2022-05-07;370.0;PB
4220;A;2022-05-06;440.0;PB
4221;A;2022-05-23;280.0;PB
4222;A;2022-05-19;340.0;PB
4223;A;2022-05-16;600.0;PB
4224;A;2022-05-30;160.0;PB
4225;A;2022-06-09;300.0;MG
4226;A;2022-05-10;340.0;MG
4227;A;2022-05-09;400.0;MG
4228;A;2022-05-31;320.0;MG
4229;A;2022-05-13;290.0;MG
4230;A;2022-05-30;500.0;MG
4231;A;2022-05-27;410.0;ES
4232;A;2022-06-02;260.0;RN
4233;A;2022-06-01;270.0;RN
4234;A;2022-06-07;340.0;RN
4235;A;2022-05-24;480.0;RN
4236;A;2022-05-19;580.0;RN
4237;A;2022-05-11;630.0;RN
4238;A;2022-05-20;350.0;RN
4239;A;2022-05-23;230.0;RN
4240;A;2022-05-10;240.0;RN
4241;A;2022-05-03;440.0;RN
4242;A;2022-05-25;340.0;RN
4243;A;2022-05-06;420.0;RN
4244;A;2022-05-14;190.0;RN
4245;A;2022-05-05;340.0;RN
4246;A;2022-05-17;200.0;RN
4247;A;2022-05-09;160.0;RS
4248;A;2022-06-01;110.0;AL
4249;A;2022-06-06;140.0;AL
4250;A;2022-06-07;180.0;AL
4251;A;2022-05-24;110.0;AL
4252;A;2022-05-16;60.0;AL
4253;A;2022-05-09;160.0;AL
4254;A;2022-05-20;170.0;RS
4255;A;2022-05-16;200.0;RS
4256;A;2022-05-04;160.0;RS
4257;A;2022-05-19;110.0;RS
4258;A;2022-05-05;160.0;RS
4259;A;2022-05-02;140.0;RS
4260;A;2022-05-24;190.0;PR
4261;A;2022-05-25;160.0;RS
4262;A;2022-06-01;530.0;SC
4263;A;2022-06-07;340.0;SC
4264;A;2022-06-06;520.0;SC
4265;A;2022-05-23;370.0;SC
4266;A;2022-05-20;540.0;SC
4267;A;2022-05-12;650.0;SC
4268;A;2022-05-02;460.0;SC
4269;A;2022-05-17;450.0;SC
4270;A;2022-05-19;480.0;SC
4271;A;2022-05-16;680.0;SC
4272;A;2022-05-29;110.0;SC
4273;A;2022-05-13;450.0;SC
4274;A;2022-05-15;140.0;SC
4275;A;2022-05-27;290.0;SC
4276;A;2022-05-01;110.0;SC
4277;A;2022-06-04;330.0;AM
4278;A;2022-06-05;190.0;AM
4279;A;2022-06-08;200.0;AM
4280;A;2022-06-01;300.0;AM
4281;A;2022-05-09;220.0;AM
4282;A;2022-05-05;320.0;AM
4283;A;2022-05-25;660.0;AM
4284;A;2022-05-01;160.0;AM
4285;A;2022-05-10;490.0;AM
4286;A;2022-06-02;190.0;ES
4287;A;2022-06-08;270.0;ES
4288;A;2022-06-07;420.0;ES
4289;A;2022-06-01;150.0;ES
4290;A;2022-05-31;600.0;ES
4291;A;2022-05-17;370.0;ES
4292;A;2022-05-03;360.0;ES
4293;A;2022-05-30;400.0;ES
4294;A;2022-05-24;300.0;ES
4295;A;2022-05-23;370.0;ES
4296;A;2022-05-06;460.0;ES
4297;A;2022-05-20;320.0;ES
4298;A;2022-05-18;360.0;ES
4299;A;2022-05-28;200.0;ES
4300;A;2022-05-05;560.0;ES
4301;A;2022-05-02;280.0;ES
4302;A;2022-05-17;210.0;PI
4303;A;2022-05-13;120.0;PI
4304;A;2022-05-09;180.0;PI
4305;A;2022-05-04;160.0;PI
4306;A;2022-05-16;150.0;PI
4307;A;2022-05-20;160.0;PR
